x,y,z,Yaw (deg),Pitch (deg),Roll (deg)
-0.0295964517353734,0.8475314881697402,-0.5299192642332049,92.0,-32.0,0.0
-0.03022385072365708,0.8654978445076765,-0.49999999999999994,92.0,-30.0,0.0
-0.030814426605461277,0.8824097250418029,-0.4694715627858908,92.0,-28.0,0.0
-0.03136745985504527,0.898246525250764,-0.4383711467890774,92.0,-26.0,0.0
-0.031882276686582674,0.9129889504329772,-0.4067366430758002,92.0,-24.0,0.0
-0.03235824987506572,0.9266190392142547,-0.374606593415912,92.0,-22.0,0.0
-0.03279479952048229,0.9391201854309705,-0.3420201433256687,92.0,-20.0,0.0
-0.033191393754334754,0.9504771583621137,-0.3090169943749474,92.0,-18.0,0.0
-0.03354754938763983,0.9606761212855751,-0.27563735581699916,92.0,-16.0,0.0
-0.03386283249961991,0.9697046483360623,-0.24192189559966773,92.0,-14.0,0.0
-0.03413685896636867,0.9775517396441024,-0.20791169081775934,92.0,-12.0,0.0
-0.03436929492884694,0.984207834737688,-0.17364817766693036,92.0,-10.0,0.0
-0.03455985719963842,0.9896648241902408,-0.13917310096006544,92.0,-8.0,0.0
-0.034708313607970054,0.9939160595006973,-0.10452846326765347,92.0,-6.0,0.0
-0.03481448328257624,0.9969563611936846,-0.06975647374412532,92.0,-4.0,0.0
-0.03487823687206264,0.9987820251299122,-0.03489949670250097,92.0,-2.0,0.0
-0.034899496702500955,0.9993908270190958,0.0,92.0,0.0,0.0
-0.03487823687206264,0.9987820251299122,0.03489949670250097,92.0,2.0,0.0
-0.03481448328257624,0.9969563611936846,0.06975647374412532,92.0,4.0,0.0
-0.034708313607970054,0.9939160595006973,0.10452846326765347,92.0,6.0,0.0
-0.03455985719963842,0.9896648241902408,0.13917310096006544,92.0,8.0,0.0
-0.03436929492884694,0.984207834737688,0.17364817766693036,92.0,10.0,0.0
-0.03413685896636867,0.9775517396441024,0.20791169081775934,92.0,12.0,0.0
-0.03386283249961991,0.9697046483360623,0.24192189559966773,92.0,14.0,0.0
-0.03354754938763983,0.9606761212855751,0.27563735581699916,92.0,16.0,0.0
-0.033191393754334754,0.9504771583621137,0.3090169943749474,92.0,18.0,0.0
-0.03279479952048229,0.9391201854309705,0.3420201433256687,92.0,20.0,0.0
-0.03235824987506572,0.9266190392142547,0.374606593415912,92.0,22.0,0.0
-0.031882276686582674,0.9129889504329772,0.4067366430758002,92.0,24.0,0.0
-0.03136745985504527,0.898246525250764,0.4383711467890774,92.0,26.0,0.0
-0.030814426605461277,0.8824097250418029,0.4694715627858908,92.0,28.0,0.0
-0.03022385072365708,0.8654978445076765,0.49999999999999994,92.0,30.0,0.0
-0.0295964517353734,0.8475314881697402,0.5299192642332049,92.0,32.0,0.0
-0.028932994029634073,0.8285325452656866,0.5591929034707469,92.0,34.0,0.0
-0.02823428592745571,0.8085241630808819,0.5877852522924731,92.0,36.0,0.0
-0.027501178697033085,0.7875307187469627,0.6156614753256583,92.0,38.0,0.0
-0.026734565516599956,0.7655777895420582,0.6427876096865394,92.0,40.0,0.0
-0.02593538038622897,0.7426921217288146,0.6691306063588582,92.0,42.0,0.0
-0.025104596989896453,0.7189015979681959,0.6946583704589973,92.0,44.0,0.0
-0.024243227509198464,0.6942352033487548,0.7193398003386512,92.0,46.0,0.0
-0.02335232139016344,0.6687229900727684,0.7431448254773942,92.0,48.0,0.0
-0.02243296406466385,0.6423960408422583,0.766044443118978,92.0,50.0,0.0
-0.021486275627984684,0.6152864309895063,0.788010753606722,92.0,52.0,0.0
-0.020513409474159857,0.5874271893982026,0.8090169943749475,92.0,54.0,0.0
-0.019515550890739263,0.558852258262839,0.8290375725550417,92.0,56.0,0.0
-0.018493915614698465,0.5295964517353734,0.848048096156426,92.0,58.0,0.0
-0.01744974835125048,0.499695413509548,0.8660254037844386,92.0,60.0,0.0
-0.01638432125736417,0.4691855733945388,0.8829475928589269,92.0,62.0,0.0
-0.01529893239183697,0.43810410293084556,0.898794046299167,92.0,64.0,0.0
-0.014194904133810199,0.4064888701024948,0.913545457642601,92.0,66.0,0.0
-0.013073581571653736,0.3743783932007344,0.9271838545667874,92.0,68.0,0.0
-0.011936330864183085,0.34181179389542987,0.9396926207859084,92.0,70.0,0.0
-0.010784537576205237,0.30882874957133405,0.9510565162951536,92.0,72.0,0.0
-0.009619604990421445,0.2754694449873076,0.9612616959383189,92.0,74.0,0.0
-0.008442952397743382,0.24177452331737923,0.9702957262759965,92.0,76.0,0.0
-0.0072560133681057945,0.20778503663329917,0.9781476007338056,92.0,78.0,0.0
-0.006060234003882339,0.1735423958889125,0.9848077530122081,92.0,80.0,0.0
-0.004857071178032637,0.13908832046729194,0.9902680687415704,92.0,82.0,0.0
-0.0036479907591269647,0.10446478735209537,0.9945218953682734,92.0,84.0,0.0
-0.0024344658254111936,0.06971397998507717,0.9975640502598243,92.0,86.0,0.0
-0.0012179748700878795,0.03487823687206276,0.9993908270190958,92.0,88.0,0.0
-2.13697784642857e-18,6.119503887030809e-17,1.0,92.0,90.0,0.0
-4.271352114527474e-18,6.108318105475815e-17,-1.0,94.0,-90.0,0.0
-0.0024344658254112053,0.03481448328257636,-0.9993908270190958,94.0,-88.0,0.0
-0.004865965629214841,0.06958655048003266,-0.9975640502598243,94.0,-86.0,0.0
-0.007291537003443838,0.10427383718471565,-0.9945218953682734,94.0,-84.0,0.0
-0.00970822476300931,0.13883408228094232,-0.9902680687415704,94.0,-82.0,0.0
-0.012113084546138443,0.17322517943366067,-0.9848077530122081,94.0,-80.0,0.0
-0.01450318640162574,0.20740522838853243,-0.9781476007338056,94.0,-78.0,0.0
-0.016875618358527248,0.24133258602093882,-0.9702957262759965,94.0,-76.0,0.0
-0.019227489973948634,0.27496591707171397,-0.9612616959383189,94.0,-74.0,0.0
-0.02155593585460455,0.30826424450778994,-0.9510565162951536,94.0,-72.0,0.0
-0.023858119147859003,0.34118699944639985,-0.9396926207859084,94.0,-70.0,0.0
-0.026131234997993295,0.3736940705820123,-0.9271838545667874,94.0,-68.0,0.0
-0.028372513963490737,0.4057458530557798,-0.913545457642601,94.0,-66.0,0.0
-0.030579225391174393,0.43730329670795604,-0.898794046299167,94.0,-64.0,0.0
-0.03274868074308749,0.4683279536545027,-0.882947592858927,94.0,-62.0,0.0
-0.03487823687206267,0.4987820251299122,-0.8660254037844386,94.0,-60.0,0.0
-0.036965299241989776,0.5286284075391819,-0.8480480961564261,94.0,-58.0,0.0
-0.03900732508885836,0.5578307376628291,-0.8290375725550417,94.0,-56.0,0.0
-0.041001826518723986,0.5863534369598721,-0.8090169943749475,94.0,-54.0,0.0
-0.042946373538823746,0.6141617549148025,-0.788010753606722,94.0,-52.0,0.0
-0.044838597018148164,0.6412218113757352,-0.766044443118978,94.0,-50.0,0.0
-0.04667619157386236,0.6675006378321547,-0.7431448254773942,94.0,-48.0,0.0
-0.048456918380059937,0.6929662175819669,-0.7193398003386512,94.0,-46.0,0.0
-0.05017860789542748,0.7175875247389182,-0.6946583704589973,94.0,-44.0,0.0
-0.05183916250649645,0.7413345620328596,-0.6691306063588582,94.0,-42.0,0.0
-0.05343655908326211,0.7641783973567994,-0.6427876096865394,94.0,-40.0,0.0
-0.054968851444055715,0.7860911990162179,-0.6156614753256584,94.0,-38.0,0.0
-0.05643417272666721,0.807046269637702,-0.5877852522924731,94.0,-36.0,0.0
-0.05783073766282916,0.8270180786955802,-0.5591929034707469,94.0,-34.0,0.0
-0.05915684475329121,0.8459822936169372,-0.529919264233205,94.0,-32.0,0.0
-0.060410878340834744,0.8639158094271044,-0.5,94.0,-30.0,0.0
-0.0615913105787024,0.8807967768995134,-0.4694715627858908,94.0,-28.0,0.0
-0.062696703292044,0.896604629175613,-0.4383711467890774,94.0,-26.0,0.0
-0.06372570973011106,0.9113201068224177,-0.40673664307580026,94.0,-24.0,0.0
-0.06467707620706503,0.9249252812971602,-0.374606593415912,94.0,-22.0,0.0
-0.06554964362940055,0.9374035767904599,-0.34202014332566877,94.0,-20.0,0.0
-0.06634234890812218,0.9487397904213919,-0.3090169943749474,94.0,-18.0,0.0
-0.06705422625395474,0.9589201107598571,-0.2756373558169992,94.0,-16.0,0.0
-0.06768440835400857,0.9679321346536809,-0.24192189559966776,94.0,-14.0,0.0
-0.0682321274284669,0.9757648823399446,-0.20791169081775934,94.0,-12.0,0.0
-0.06869671616600717,0.9824088108221349,-0.17364817766693036,94.0,-10.0,0.0
-0.06907760853681705,0.9878558254968149,-0.13917310096006544,94.0,-8.0,0.0
-0.06937434048221473,0.992099290015652,-0.1045284632676535,94.0,-6.0,0.0
-0.06958655048003276,0.9951340343707852,-0.06975647374412532,94.0,-4.0,0.0
-0.06971397998507725,0.9969563611936845,-0.03489949670250097,94.0,-2.0,0.0
-0.06975647374412534,0.9975640502598243,0.0,94.0,0.0,0.0
-0.06971397998507725,0.9969563611936845,0.03489949670250097,94.0,2.0,0.0
-0.06958655048003276,0.9951340343707852,0.06975647374412532,94.0,4.0,0.0
-0.06937434048221473,0.992099290015652,0.1045284632676535,94.0,6.0,0.0
-0.06907760853681705,0.9878558254968149,0.13917310096006544,94.0,8.0,0.0
-0.06869671616600717,0.9824088108221349,0.17364817766693036,94.0,10.0,0.0
-0.0682321274284669,0.9757648823399446,0.20791169081775934,94.0,12.0,0.0
-0.06768440835400857,0.9679321346536809,0.24192189559966776,94.0,14.0,0.0
-0.06705422625395474,0.9589201107598571,0.2756373558169992,94.0,16.0,0.0
-0.06634234890812218,0.9487397904213919,0.3090169943749474,94.0,18.0,0.0
-0.06554964362940055,0.9374035767904599,0.34202014332566877,94.0,20.0,0.0
-0.06467707620706503,0.9249252812971602,0.374606593415912,94.0,22.0,0.0
-0.06372570973011106,0.9113201068224177,0.40673664307580026,94.0,24.0,0.0
-0.062696703292044,0.896604629175613,0.4383711467890774,94.0,26.0,0.0
-0.0615913105787024,0.8807967768995134,0.4694715627858908,94.0,28.0,0.0
-0.060410878340834744,0.8639158094271044,0.5,94.0,30.0,0.0
-0.05915684475329121,0.8459822936169372,0.529919264233205,94.0,32.0,0.0
-0.05783073766282916,0.8270180786955802,0.5591929034707469,94.0,34.0,0.0
-0.05643417272666721,0.807046269637702,0.5877852522924731,94.0,36.0,0.0
-0.054968851444055715,0.7860911990162179,0.6156614753256584,94.0,38.0,0.0
-0.05343655908326211,0.7641783973567994,0.6427876096865394,94.0,40.0,0.0
-0.05183916250649645,0.7413345620328596,0.6691306063588582,94.0,42.0,0.0
-0.05017860789542748,0.7175875247389182,0.6946583704589973,94.0,44.0,0.0
-0.048456918380059937,0.6929662175819669,0.7193398003386512,94.0,46.0,0.0
-0.04667619157386236,0.6675006378321547,0.7431448254773942,94.0,48.0,0.0
-0.044838597018148164,0.6412218113757352,0.766044443118978,94.0,50.0,0.0
-0.042946373538823746,0.6141617549148025,0.788010753606722,94.0,52.0,0.0
-0.041001826518723986,0.5863534369598721,0.8090169943749475,94.0,54.0,0.0
-0.03900732508885836,0.5578307376628291,0.8290375725550417,94.0,56.0,0.0
-0.036965299241989776,0.5286284075391819,0.8480480961564261,94.0,58.0,0.0
-0.03487823687206267,0.4987820251299122,0.8660254037844386,94.0,60.0,0.0
-0.03274868074308749,0.4683279536545027,0.882947592858927,94.0,62.0,0.0
-0.030579225391174393,0.43730329670795604,0.898794046299167,94.0,64.0,0.0
-0.028372513963490737,0.4057458530557798,0.913545457642601,94.0,66.0,0.0
-0.026131234997993295,0.3736940705820123,0.9271838545667874,94.0,68.0,0.0
-0.023858119147859003,0.34118699944639985,0.9396926207859084,94.0,70.0,0.0
-0.02155593585460455,0.30826424450778994,0.9510565162951536,94.0,72.0,0.0
-0.019227489973948634,0.27496591707171397,0.9612616959383189,94.0,74.0,0.0
-0.016875618358527248,0.24133258602093882,0.9702957262759965,94.0,76.0,0.0
-0.01450318640162574,0.20740522838853243,0.9781476007338056,94.0,78.0,0.0
-0.012113084546138443,0.17322517943366067,0.9848077530122081,94.0,80.0,0.0
-0.00970822476300931,0.13883408228094232,0.9902680687415704,94.0,82.0,0.0
-0.007291537003443838,0.10427383718471565,0.9945218953682734,94.0,84.0,0.0
-0.004865965629214841,0.06958655048003266,0.9975640502598243,94.0,86.0,0.0
-0.0024344658254112053,0.03481448328257636,0.9993908270190958,94.0,88.0,0.0
-4.271352114527474e-18,6.108318105475815e-17,1.0,94.0,90.0,0.0
-6.400522398026181e-18,6.089690279223575e-17,-1.0,96.0,-90.0,0.0
-0.0036479907591269803,0.03470831360797018,-0.9993908270190958,96.0,-88.0,0.0
-0.0072915370034438345,0.06937434048221464,-0.9975640502598243,96.0,-86.0,0.0
-0.01092619963309719,0.10395584540887966,-0.9945218953682734,96.0,-84.0,0.0
-0.014547550371549643,0.13841069615108437,-0.9902680687415704,96.0,-82.0,0.0
-0.018151177160752718,0.17269691478056232,-0.9848077530122081,96.0,-80.0,0.0
-0.02173268953655991,0.20677272882130054,-0.9781476007338056,96.0,-78.0,0.0
-0.02528772397783098,0.24059662214286703,-0.9702957262759965,96.0,-76.0,0.0
-0.02881194922271035,0.27412738554142113,-0.9612616959383189,96.0,-74.0,0.0
-0.032301071545602404,0.30732416694677983,-0.9510565162951536,96.0,-72.0,0.0
-0.03575083998841479,0.3401465211943727,-0.9396926207859084,96.0,-70.0,0.0
-0.03915705153969598,0.3725544593014449,-0.9271838545667874,96.0,-68.0,0.0
-0.0425155562553575,0.4045084971874737,-0.913545457642601,96.0,-66.0,0.0
-0.04582226231474125,0.4359697037794369,-0.898794046299167,96.0,-64.0,0.0
-0.04907314100587291,0.46689974844332954,-0.882947592858927,96.0,-62.0,0.0
-0.05226423163382679,0.49726094768413676,-0.8660254037844386,96.0,-60.0,0.0
-0.05539164634622255,0.5270163110573678,-0.848048096156426,96.0,-58.0,0.0
-0.058451574869974494,0.556129586236215,-0.8290375725550417,96.0,-56.0,0.0
-0.06144028915352225,0.5845653031794291,-0.8090169943749475,96.0,-54.0,0.0
-0.06435414790888747,0.6122888173461011,-0.788010753606722,96.0,-52.0,0.0
-0.06718960104802225,0.6392663519046989,-0.766044443118978,96.0,-50.0,0.0
-0.06994319400804466,0.6654650388849337,-0.7431448254773942,96.0,-48.0,0.0
-0.07261157196009138,0.6908529592223182,-0.7193398003386512,96.0,-46.0,0.0
-0.07519148389665994,0.7153991816466306,-0.6946583704589973,96.0,-44.0,0.0
-0.07767978659246061,0.7390738003669028,-0.6691306063588582,96.0,-42.0,0.0
-0.08007344843395223,0.7618479715070196,-0.6427876096865394,96.0,-40.0,0.0
-0.08236955311289625,0.7836939482475386,-0.6156614753256584,96.0,-38.0,0.0
-0.08456530317942919,0.8045851146309165,-0.5877852522924732,96.0,-36.0,0.0
-0.08665802345032435,0.8244960179889524,-0.559192903470747,96.0,-34.0,0.0
-0.08864516426829051,0.8434023999529445,-0.529919264233205,96.0,-32.0,0.0
-0.09052430460833653,0.8612812260087742,-0.49999999999999994,96.0,-30.0,0.0
-0.09229315502741747,0.8781107135609145,-0.4694715627858908,96.0,-28.0,0.0
-0.09394956045376819,0.8938703584711671,-0.4383711467890774,96.0,-26.0,0.0
-0.09549150281252637,0.9085409600397961,-0.40673664307580026,96.0,-24.0,0.0
-0.09691710348444589,0.9221046443986229,-0.37460659341591207,96.0,-22.0,0.0
-0.09822462559470495,0.9345448862875818,-0.34202014332566877,96.0,-20.0,0.0
-0.09941247612902052,0.9458465291882032,-0.3090169943749474,96.0,-18.0,0.0
-0.10047920787449094,0.9559958037894978,-0.2756373558169992,96.0,-16.0,0.0
-0.10142352118280173,0.9649803447637394,-0.24192189559966776,96.0,-14.0,0.0
-0.10224426555364706,0.9727892058317135,-0.20791169081775934,96.0,-12.0,0.0
-0.10294044103643703,0.9794128730990715,-0.17364817766693036,96.0,-10.0,0.0
-0.10351119944858346,0.9848432766475461,-0.13917310096006544,96.0,-8.0,0.0
-0.10395584540887975,0.9890738003669028,-0.10452846326765348,96.0,-6.0,0.0
-0.10427383718471576,0.992099290015652,-0.06975647374412532,96.0,-4.0,0.0
-0.10446478735209545,0.9939160595006973,-0.03489949670250097,96.0,-2.0,0.0
-0.10452846326765357,0.9945218953682734,0.0,96.0,0.0,0.0
-0.10446478735209545,0.9939160595006973,0.03489949670250097,96.0,2.0,0.0
-0.10427383718471576,0.992099290015652,0.06975647374412532,96.0,4.0,0.0
-0.10395584540887975,0.9890738003669028,0.10452846326765348,96.0,6.0,0.0
-0.10351119944858346,0.9848432766475461,0.13917310096006544,96.0,8.0,0.0
-0.10294044103643703,0.9794128730990715,0.17364817766693036,96.0,10.0,0.0
-0.10224426555364706,0.9727892058317135,0.20791169081775934,96.0,12.0,0.0
-0.10142352118280173,0.9649803447637394,0.24192189559966776,96.0,14.0,0.0
-0.10047920787449094,0.9559958037894978,0.2756373558169992,96.0,16.0,0.0
-0.09941247612902052,0.9458465291882032,0.3090169943749474,96.0,18.0,0.0
-0.09822462559470495,0.9345448862875818,0.34202014332566877,96.0,20.0,0.0
-0.09691710348444589,0.9221046443986229,0.37460659341591207,96.0,22.0,0.0
-0.09549150281252637,0.9085409600397961,0.40673664307580026,96.0,24.0,0.0
-0.09394956045376819,0.8938703584711671,0.4383711467890774,96.0,26.0,0.0
-0.09229315502741747,0.8781107135609145,0.4694715627858908,96.0,28.0,0.0
-0.09052430460833653,0.8612812260087742,0.49999999999999994,96.0,30.0,0.0
-0.08864516426829051,0.8434023999529445,0.529919264233205,96.0,32.0,0.0
-0.08665802345032435,0.8244960179889524,0.559192903470747,96.0,34.0,0.0
-0.08456530317942919,0.8045851146309165,0.5877852522924732,96.0,36.0,0.0
-0.08236955311289625,0.7836939482475386,0.6156614753256584,96.0,38.0,0.0
-0.08007344843395223,0.7618479715070196,0.6427876096865394,96.0,40.0,0.0
-0.07767978659246061,0.7390738003669028,0.6691306063588582,96.0,42.0,0.0
-0.07519148389665994,0.7153991816466306,0.6946583704589973,96.0,44.0,0.0
-0.07261157196009138,0.6908529592223182,0.7193398003386512,96.0,46.0,0.0
-0.06994319400804466,0.6654650388849337,0.7431448254773942,96.0,48.0,0.0
-0.06718960104802225,0.6392663519046989,0.766044443118978,96.0,50.0,0.0
-0.06435414790888747,0.6122888173461011,0.788010753606722,96.0,52.0,0.0
-0.06144028915352225,0.5845653031794291,0.8090169943749475,96.0,54.0,0.0
-0.058451574869974494,0.556129586236215,0.8290375725550417,96.0,56.0,0.0
-0.05539164634622255,0.5270163110573678,0.848048096156426,96.0,58.0,0.0
-0.05226423163382679,0.49726094768413676,0.8660254037844386,96.0,60.0,0.0
-0.04907314100587291,0.46689974844332954,0.882947592858927,96.0,62.0,0.0
-0.04582226231474125,0.4359697037794369,0.898794046299167,96.0,64.0,0.0
-0.0425155562553575,0.4045084971874737,0.913545457642601,96.0,66.0,0.0
-0.03915705153969598,0.3725544593014449,0.9271838545667874,96.0,68.0,0.0
-0.03575083998841479,0.3401465211943727,0.9396926207859084,96.0,70.0,0.0
-0.032301071545602404,0.30732416694677983,0.9510565162951536,96.0,72.0,0.0
-0.02881194922271035,0.27412738554142113,0.9612616959383189,96.0,74.0,0.0
-0.02528772397783098,0.24059662214286703,0.9702957262759965,96.0,76.0,0.0
-0.02173268953655991,0.20677272882130054,0.9781476007338056,96.0,78.0,0.0
-0.018151177160752718,0.17269691478056232,0.9848077530122081,96.0,80.0,0.0
-0.014547550371549643,0.13841069615108437,0.9902680687415704,96.0,82.0,0.0
-0.01092619963309719,0.10395584540887966,0.9945218953682734,96.0,84.0,0.0
-0.0072915370034438345,0.06937434048221464,0.9975640502598243,96.0,86.0,0.0
-0.0036479907591269803,0.03470831360797018,0.9993908270190958,96.0,88.0,0.0
-6.400522398026181e-18,6.089690279223575e-17,1.0,96.0,90.0,0.0
-8.521894630907774e-18,6.063643103410976e-17,-1.0,98.0,-90.0,0.0
-0.00485707117803265,0.03455985719963855,-0.9993908270190958,98.0,-88.0,0.0
-0.00970822476300929,0.06907760853681696,-0.9975640502598243,98.0,-86.0,0.0
-0.014547550371549619,0.10351119944858338,-0.9945218953682734,98.0,-84.0,0.0
-0.01936915203084056,0.1378186779084996,-0.9902680687415704,98.0,-82.0,0.0
-0.024167155361971077,0.1719582455387243,-0.9848077530122081,98.0,-80.0,0.0
-0.02893571473695793,0.20588830853489715,-0.9781476007338056,98.0,-78.0,0.0
-0.03366902040074294,0.23956752834178272,-0.9702957262759965,98.0,-76.0,0.0
-0.038361305549484685,0.27295487201793284,-0.9612616959383189,98.0,-74.0,0.0
-0.04300685335652052,0.30600966222800396,-0.9510565162951536,98.0,-72.0,0.0
-0.047600003937439336,0.33869162680182524,-0.9396926207859084,98.0,-70.0,0.0
-0.05213516124577887,0.3709609477998338,-0.9271838545667874,98.0,-68.0,0.0
-0.056606799890946406,0.4027783100251021,-0.9135454576426009,98.0,-66.0,0.0
-0.061009471870055905,0.4341049489228472,-0.898794046299167,98.0,-64.0,0.0
-0.06533781320548045,0.46490269780907106,-0.8829475928589269,98.0,-62.0,0.0
-0.06958655048003269,0.4951340343707853,-0.8660254037844386,98.0,-60.0,0.0
-0.07375050726181138,0.5247621263811698,-0.8480480961564261,98.0,-58.0,0.0
-0.07782461041088633,0.5537508765739678,-0.8290375725550417,98.0,-56.0,0.0
-0.08180389626013786,0.5820649666224441,-0.8090169943749475,98.0,-54.0,0.0
-0.08568351666272063,0.6096699001693257,-0.788010753606722,98.0,-52.0,0.0
-0.08945874489878383,0.6365320448552997,-0.766044443118978,98.0,-50.0,0.0
-0.09312498143425113,0.6626186732948625,-0.7431448254773942,98.0,-48.0,0.0
-0.09667775952464452,0.6878980029495977,-0.7193398003386512,98.0,-46.0,0.0
-0.10011275065712436,0.7123392348503029,-0.6946583704589973,98.0,-44.0,0.0
-0.10342576982411554,0.7359125911207905,-0.6691306063588582,98.0,-42.0,0.0
-0.10661278062209457,0.7585893512576422,-0.6427876096865393,98.0,-40.0,0.0
-0.10966990016932548,0.7803418871217179,-0.6156614753256583,98.0,-38.0,0.0
-0.11259340383655318,0.8011436965987891,-0.5877852522924731,98.0,-36.0,0.0
-0.11537972978489032,0.8209694358882806,-0.5591929034707469,98.0,-34.0,0.0
-0.11802548330536948,0.8397949503807894,-0.5299192642332049,98.0,-32.0,0.0
-0.12052744095487306,0.8575973040867548,-0.49999999999999994,98.0,-30.0,0.0
-0.12288255448340213,0.8743548075804279,-0.4694715627858908,98.0,-28.0,0.0
-0.12508795454789962,0.8900470444250977,-0.4383711467890774,98.0,-26.0,0.0
-0.12714095420810279,0.9046548960473725,-0.4067366430758002,98.0,-24.0,0.0
-0.12903905220016607,0.9181605650302176,-0.374606593415912,98.0,-22.0,0.0
-0.13077993598406565,0.9305475967963663,-0.3420201433256687,98.0,-20.0,0.0
-0.13236148456107344,0.9418008996556876,-0.3090169943749474,98.0,-18.0,0.0
-0.1337817710578673,0.9519067631920857,-0.27563735581699916,98.0,-16.0,0.0
-0.1350390650741292,0.9608528749675305,-0.24192189559966773,98.0,-14.0,0.0
-0.13613183479077162,0.9686283355228664,-0.20791169081775934,98.0,-12.0,0.0
-0.13705874883622313,0.9752236716571246,-0.17364817766693033,98.0,-10.0,0.0
-0.1378186779084995,0.9806308479691596,-0.13917310096006544,98.0,-8.0,0.0
-0.13841069615108426,0.9848432766475461,-0.10452846326765347,98.0,-6.0,0.0
-0.13883408228094224,0.987855825496815,-0.06975647374412532,98.0,-4.0,0.0
-0.13908832046729183,0.9896648241902408,-0.03489949670250097,98.0,-2.0,0.0
-0.13917310096006535,0.9902680687415704,0.0,98.0,0.0,0.0
-0.13908832046729183,0.9896648241902408,0.03489949670250097,98.0,2.0,0.0
-0.13883408228094224,0.987855825496815,0.06975647374412532,98.0,4.0,0.0
-0.13841069615108426,0.9848432766475461,0.10452846326765347,98.0,6.0,0.0
-0.1378186779084995,0.9806308479691596,0.13917310096006544,98.0,8.0,0.0
-0.13705874883622313,0.9752236716571246,0.17364817766693033,98.0,10.0,0.0
-0.13613183479077162,0.9686283355228664,0.20791169081775934,98.0,12.0,0.0
-0.1350390650741292,0.9608528749675305,0.24192189559966773,98.0,14.0,0.0
-0.1337817710578673,0.9519067631920857,0.27563735581699916,98.0,16.0,0.0
-0.13236148456107344,0.9418008996556876,0.3090169943749474,98.0,18.0,0.0
-0.13077993598406565,0.9305475967963663,0.3420201433256687,98.0,20.0,0.0
-0.12903905220016607,0.9181605650302176,0.374606593415912,98.0,22.0,0.0
-0.12714095420810279,0.9046548960473725,0.4067366430758002,98.0,24.0,0.0
-0.12508795454789962,0.8900470444250977,0.4383711467890774,98.0,26.0,0.0
-0.12288255448340213,0.8743548075804279,0.4694715627858908,98.0,28.0,0.0
-0.12052744095487306,0.8575973040867548,0.49999999999999994,98.0,30.0,0.0
-0.11802548330536948,0.8397949503807894,0.5299192642332049,98.0,32.0,0.0
-0.11537972978489032,0.8209694358882806,0.5591929034707469,98.0,34.0,0.0
-0.11259340383655318,0.8011436965987891,0.5877852522924731,98.0,36.0,0.0
-0.10966990016932548,0.7803418871217179,0.6156614753256583,98.0,38.0,0.0
-0.10661278062209457,0.7585893512576422,0.6427876096865393,98.0,40.0,0.0
-0.10342576982411554,0.7359125911207905,0.6691306063588582,98.0,42.0,0.0
-0.10011275065712436,0.7123392348503029,0.6946583704589973,98.0,44.0,0.0
-0.09667775952464452,0.6878980029495977,0.7193398003386512,98.0,46.0,0.0
-0.09312498143425113,0.6626186732948625,0.7431448254773942,98.0,48.0,0.0
-0.08945874489878383,0.6365320448552997,0.766044443118978,98.0,50.0,0.0
-0.08568351666272063,0.6096699001693257,0.788010753606722,98.0,52.0,0.0
-0.08180389626013786,0.5820649666224441,0.8090169943749475,98.0,54.0,0.0
-0.07782461041088633,0.5537508765739678,0.8290375725550417,98.0,56.0,0.0
-0.07375050726181138,0.5247621263811698,0.8480480961564261,98.0,58.0,0.0
-0.06958655048003269,0.4951340343707853,0.8660254037844386,98.0,60.0,0.0
-0.06533781320548045,0.46490269780907106,0.8829475928589269,98.0,62.0,0.0
-0.061009471870055905,0.4341049489228472,0.898794046299167,98.0,64.0,0.0
-0.056606799890946406,0.4027783100251021,0.9135454576426009,98.0,66.0,0.0
-0.05213516124577887,0.3709609477998338,0.9271838545667874,98.0,68.0,0.0
-0.047600003937439336,0.33869162680182524,0.9396926207859084,98.0,70.0,0.0
-0.04300685335652052,0.30600966222800396,0.9510565162951536,98.0,72.0,0.0
-0.038361305549484685,0.27295487201793284,0.9612616959383189,98.0,74.0,0.0
-0.03366902040074294,0.23956752834178272,0.9702957262759965,98.0,76.0,0.0
-0.02893571473695793,0.20588830853489715,0.9781476007338056,98.0,78.0,0.0
-0.024167155361971077,0.1719582455387243,0.9848077530122081,98.0,80.0,0.0
-0.01936915203084056,0.1378186779084996,0.9902680687415704,98.0,82.0,0.0
-0.014547550371549619,0.10351119944858338,0.9945218953682734,98.0,84.0,0.0
-0.00970822476300929,0.06907760853681696,0.9975640502598243,98.0,86.0,0.0
-0.00485707117803265,0.03455985719963855,0.9993908270190958,98.0,88.0,0.0
-8.521894630907774e-18,6.063643103410976e-17,1.0,98.0,90.0,0.0
-1.0632884247878855e-17,6.030208312509488e-17,-1.0,100.0,-90.0,0.0
-0.006060234003882356,0.03436929492884705,-0.9993908270190958,100.0,-88.0,0.0
-0.012113084546138419,0.06869671616600707,-0.9975640502598243,100.0,-86.0,0.0
-0.01815117716075269,0.10294044103643694,-0.9945218953682734,100.0,-84.0,0.0
-0.024167155361971077,0.13705874883622324,-0.9902680687415704,100.0,-82.0,0.0
-0.030153689607045814,0.17101007166283444,-0.9848077530122081,100.0,-80.0,0.0
-0.036103486226154176,0.2047530450592066,-0.9781476007338056,100.0,-78.0,0.0
-0.04200929630861166,0.2382465584099627,-0.9702957262759965,100.0,-76.0,0.0
